# x_tcs	y_tcs	z_tcs	x_w2	y_w2	z_w2	angle_w2	x_iscs	y_iscs	z_iscs	angle_iscs
-3575.40110	2591.33433	137.00000	4319.94078	-7.38064	0.00000	0.30000	4320.00000	-0.00000	0.00000	0.00000
-3591.78414	2602.80586	137.00000	4339.94051	-7.27592	0.00000	0.30000	4340.00000	-0.00000	0.00000	0.00000
-3608.16718	2614.27739	137.00000	4359.94023	-7.17120	0.00000	0.30000	4360.00000	0.00000	0.00000	0.00000
-3624.55023	2625.74892	137.00000	4379.93996	-7.06648	0.00000	0.30000	4380.00000	0.00000	0.00000	0.00000
-3640.93327	2637.22045	137.00000	4399.93969	-6.96176	0.00000	0.30000	4400.00000	-0.00000	0.00000	0.00000
-3657.31631	2648.69198	137.00000	4419.93941	-6.85704	0.00000	0.30000	4420.00000	-0.00000	0.00000	0.00000
-3673.69935	2660.16351	137.00000	4439.93914	-6.75232	0.00000	0.30000	4440.00000	0.00000	0.00000	0.00000
-3690.08239	2671.63503	137.00000	4459.93886	-6.64760	0.00000	0.30000	4460.00000	-0.00000	0.00000	0.00000
-3706.46543	2683.10656	137.00000	4479.93859	-6.54288	0.00000	0.30000	4480.00000	-0.00000	0.00000	0.00000
-3722.84847	2694.57809	137.00000	4499.93832	-6.43816	0.00000	0.30000	4500.00000	0.00000	0.00000	0.00000
-3739.23151	2706.04962	137.00000	4519.93804	-6.33344	0.00000	0.30000	4520.00000	0.00000	0.00000	0.00000
-3755.61455	2717.52115	137.00000	4539.93777	-6.22872	0.00000	0.30000	4540.00000	0.00000	0.00000	0.00000
-3771.99759	2728.99268	137.00000	4559.93749	-6.12400	0.00000	0.30000	4560.00000	-0.00000	0.00000	0.00000
-3788.38063	2740.46421	137.00000	4579.93722	-6.01929	0.00000	0.30000	4580.00000	-0.00000	0.00000	0.00000
-3804.76367	2751.93573	137.00000	4599.93694	-5.91457	0.00000	0.30000	4600.00000	-0.00000	0.00000	0.00000
-3821.14672	2763.40726	137.00000	4619.93667	-5.80985	0.00000	0.30000	4620.00000	0.00000	0.00000	0.00000
-3837.52976	2774.87879	137.00000	4639.93640	-5.70513	0.00000	0.30000	4640.00000	0.00000	0.00000	0.00000
-3853.91280	2786.35032	137.00000	4659.93612	-5.60041	0.00000	0.30000	4660.00000	0.00000	0.00000	0.00000
-3870.29584	2797.82185	137.00000	4679.93585	-5.49569	0.00000	0.30000	4680.00000	-0.00000	0.00000	0.00000
-3886.67888	2809.29338	137.00000	4699.93557	-5.39097	0.00000	0.30000	4700.00000	-0.00000	0.00000	0.00000
-3903.06192	2820.76491	137.00000	4719.93530	-5.28625	0.00000	0.30000	4720.00000	0.00000	0.00000	0.00000
-3919.44496	2832.23644	137.00000	4739.93503	-5.18153	0.00000	0.30000	4740.00000	-0.00000	0.00000	0.00000
-3935.82800	2843.70796	137.00000	4759.93475	-5.07681	0.00000	0.30000	4760.00000	0.00000	0.00000	0.00000
-3952.21104	2855.17949	137.00000	4779.93448	-4.97209	0.00000	0.30000	4780.00000	0.00000	0.00000	0.00000
-3968.59408	2866.65102	137.00000	4799.93420	-4.86737	0.00000	0.30000	4800.00000	-0.00000	0.00000	0.00000
-3984.97712	2878.12255	137.00000	4819.93393	-4.76265	0.00000	0.30000	4820.00000	0.00000	0.00000	0.00000
-4001.36017	2889.59408	137.00000	4839.93365	-4.65794	0.00000	0.30000	4840.00000	0.00000	0.00000	0.00000
-4017.74321	2901.06561	137.00000	4859.93338	-4.55322	0.00000	0.30000	4860.00000	-0.00000	0.00000	0.00000
-4034.12625	2912.53714	137.00000	4879.93311	-4.44850	0.00000	0.30000	4880.00000	-0.00000	0.00000	0.00000
-4050.50929	2924.00867	137.00000	4899.93283	-4.34378	0.00000	0.30000	4900.00000	-0.00000	0.00000	0.00000
-4066.89233	2935.48019	137.00000	4919.93256	-4.23906	0.00000	0.30000	4920.00000	-0.00000	0.00000	0.00000
-4083.27537	2946.95172	137.00000	4939.93228	-4.13434	0.00000	0.30000	4940.00000	-0.00000	0.00000	0.00000
-4099.65841	2958.42325	137.00000	4959.93201	-4.02962	0.00000	0.30000	4960.00000	0.00000	0.00000	0.00000
-4116.04145	2969.89478	137.00000	4979.93174	-3.92490	0.00000	0.30000	4980.00000	-0.00000	0.00000	0.00000
-4132.42449	2981.36631	137.00000	4999.93146	-3.82018	0.00000	0.30000	5000.00000	0.00000	0.00000	0.00000
-4148.80753	2992.83784	137.00000	5019.93119	-3.71546	0.00000	0.30000	5020.00000	-0.00000	0.00000	0.00000
-4165.19057	3004.30937	137.00000	5039.93091	-3.61074	0.00000	0.30000	5040.00000	0.00000	0.00000	0.00000
-4181.57362	3015.78090	137.00000	5059.93064	-3.50602	0.00000	0.30000	5060.00000	-0.00000	0.00000	0.00000
-4197.95666	3027.25242	137.00000	5079.93036	-3.40130	0.00000	0.30000	5080.00000	-0.00000	0.00000	0.00000
-4214.33970	3038.72395	137.00000	5099.93009	-3.29658	0.00000	0.30000	5100.00000	0.00000	0.00000	0.00000
-4230.72274	3050.19548	137.00000	5119.92982	-3.19187	0.00000	0.30000	5120.00000	-0.00000	0.00000	0.00000
-4247.10578	3061.66701	137.00000	5139.92954	-3.08715	0.00000	0.30000	5140.00000	-0.00000	0.00000	0.00000
-4263.48882	3073.13854	137.00000	5159.92927	-2.98243	0.00000	0.30000	5160.00000	0.00000	0.00000	0.00000
-4279.87186	3084.61007	137.00000	5179.92899	-2.87771	0.00000	0.30000	5180.00000	0.00000	0.00000	0.00000
-4296.25490	3096.08160	137.00000	5199.92872	-2.77299	0.00000	0.30000	5200.00000	-0.00000	0.00000	0.00000
-4312.63794	3107.55313	137.00000	5219.92845	-2.66827	0.00000	0.30000	5220.00000	0.00000	0.00000	0.00000
-4329.02098	3119.02465	137.00000	5239.92817	-2.56355	0.00000	0.30000	5240.00000	-0.00000	0.00000	0.00000
-4345.40402	3130.49618	137.00000	5259.92790	-2.45883	0.00000	0.30000	5260.00000	-0.00000	0.00000	0.00000
-4361.78707	3141.96771	137.00000	5279.92762	-2.35411	0.00000	0.30000	5280.00000	-0.00000	0.00000	0.00000
-4378.17011	3153.43924	137.00000	5299.92735	-2.24939	0.00000	0.30000	5300.00000	0.00000	0.00000	0.00000
-4394.55315	3164.91077	137.00000	5319.92707	-2.14467	0.00000	0.30000	5320.00000	0.00000	0.00000	0.00000
-4410.93619	3176.38230	137.00000	5339.92680	-2.03995	0.00000	0.30000	5340.00000	0.00000	0.00000	0.00000
-4427.31923	3187.85383	137.00000	5359.92653	-1.93523	0.00000	0.30000	5360.00000	0.00000	0.00000	0.00000
-4443.70227	3199.32536	137.00000	5379.92625	-1.83051	0.00000	0.30000	5380.00000	-0.00000	0.00000	0.00000
-4460.08531	3210.79688	137.00000	5399.92598	-1.72580	0.00000	0.30000	5400.00000	0.00000	0.00000	0.00000
-4476.46835	3222.26841	137.00000	5419.92570	-1.62108	0.00000	0.30000	5420.00000	-0.00000	0.00000	0.00000
-4492.85139	3233.73994	137.00000	5439.92543	-1.51636	0.00000	0.30000	5440.00000	0.00000	0.00000	0.00000
-4509.23443	3245.21147	137.00000	5459.92516	-1.41164	0.00000	0.30000	5460.00000	-0.00000	0.00000	0.00000
-4525.61747	3256.68300	137.00000	5479.92488	-1.30692	0.00000	0.30000	5480.00000	-0.00000	0.00000	0.00000
-4542.00051	3268.15453	137.00000	5499.92461	-1.20220	0.00000	0.30000	5500.00000	-0.00000	0.00000	0.00000
-4558.38356	3279.62606	137.00000	5519.92433	-1.09748	0.00000	0.30000	5520.00000	-0.00000	0.00000	0.00000
-4574.76660	3291.09759	137.00000	5539.92406	-0.99276	0.00000	0.30000	5540.00000	0.00000	0.00000	0.00000
-4591.14964	3302.56911	137.00000	5559.92378	-0.88804	0.00000	0.30000	5560.00000	0.00000	0.00000	0.00000
-4607.53268	3314.04064	137.00000	5579.92351	-0.78332	0.00000	0.30000	5580.00000	0.00000	0.00000	0.00000
-4623.91572	3325.51217	137.00000	5599.92324	-0.67860	0.00000	0.30000	5600.00000	-0.00000	0.00000	0.00000
-4640.29876	3336.98370	137.00000	5619.92296	-0.57388	0.00000	0.30000	5620.00000	0.00000	0.00000	0.00000
-4656.68180	3348.45523	137.00000	5639.92269	-0.46916	0.00000	0.30000	5640.00000	-0.00000	0.00000	0.00000
-4673.06484	3359.92676	137.00000	5659.92241	-0.36444	0.00000	0.30000	5660.00000	-0.00000	0.00000	0.00000
-4689.44788	3371.39829	137.00000	5679.92214	-0.25973	0.00000	0.30000	5680.00000	-0.00000	0.00000	0.00000
-4705.83092	3382.86981	137.00000	5699.92187	-0.15501	0.00000	0.30000	5700.00000	0.00000	0.00000	0.00000
-4722.21396	3394.34134	137.00000	5719.92159	-0.05029	0.00000	0.30000	5720.00000	-0.00000	0.00000	0.00000
-4738.59701	3405.81287	137.00000	5739.92132	0.05443	0.00000	0.30000	5740.00000	0.00000	0.00000	0.00000
-4754.98005	3417.28440	137.00000	5759.92104	0.15915	0.00000	0.30000	5760.00000	0.00000	0.00000	0.00000
-4771.36309	3428.75593	137.00000	5779.92077	0.26387	0.00000	0.30000	5780.00000	-0.00000	0.00000	0.00000
-4787.74613	3440.22746	137.00000	5799.92050	0.36859	0.00000	0.30000	5800.00000	0.00000	0.00000	0.00000
-4804.12917	3451.69899	137.00000	5819.92022	0.47331	0.00000	0.30000	5820.00000	-0.00000	0.00000	0.00000
-4820.51221	3463.17052	137.00000	5839.91995	0.57803	0.00000	0.30000	5840.00000	0.00000	0.00000	0.00000
-4836.89525	3474.64204	137.00000	5859.91967	0.68275	0.00000	0.30000	5860.00000	0.00000	0.00000	0.00000
-4853.27829	3486.11357	137.00000	5879.91940	0.78747	0.00000	0.30000	5880.00000	0.00000	0.00000	0.00000
-4869.66133	3497.58510	137.00000	5899.91912	0.89219	0.00000	0.30000	5900.00000	-0.00000	0.00000	0.00000
-4886.04437	3509.05663	137.00000	5919.91885	0.99691	0.00000	0.30000	5920.00000	0.00000	0.00000	0.00000
-4902.42741	3520.52816	137.00000	5939.91858	1.10163	0.00000	0.30000	5940.00000	-0.00000	0.00000	0.00000
-4918.81046	3531.99969	137.00000	5959.91830	1.20634	0.00000	0.30000	5960.00000	0.00000	0.00000	0.00000
-4935.19350	3543.47122	137.00000	5979.91803	1.31106	0.00000	0.30000	5980.00000	-0.00000	0.00000	0.00000
-4951.57654	3554.94275	137.00000	5999.91775	1.41578	0.00000	0.30000	6000.00000	-0.00000	0.00000	0.00000
-4967.95958	3566.41427	137.00000	6019.91748	1.52050	0.00000	0.30000	6020.00000	0.00000	0.00000	0.00000
-4984.34262	3577.88580	137.00000	6039.91721	1.62522	0.00000	0.30000	6040.00000	-0.00000	0.00000	0.00000
-5000.72566	3589.35733	137.00000	6059.91693	1.72994	0.00000	0.30000	6060.00000	-0.00000	0.00000	0.00000
-5017.10870	3600.82886	137.00000	6079.91666	1.83466	0.00000	0.30000	6080.00000	-0.00000	0.00000	0.00000
-5033.49174	3612.30039	137.00000	6099.91638	1.93938	0.00000	0.30000	6100.00000	0.00000	0.00000	0.00000
-5049.87478	3623.77192	137.00000	6119.91611	2.04410	0.00000	0.30000	6120.00000	-0.00000	0.00000	0.00000
-5066.25782	3635.24345	137.00000	6139.91583	2.14882	0.00000	0.30000	6140.00000	0.00000	0.00000	0.00000
-5082.64086	3646.71498	137.00000	6159.91556	2.25354	0.00000	0.30000	6160.00000	-0.00000	0.00000	0.00000
-5099.02390	3658.18650	137.00000	6179.91529	2.35826	0.00000	0.30000	6180.00000	-0.00000	0.00000	0.00000
-5115.40695	3669.65803	137.00000	6199.91501	2.46298	0.00000	0.30000	6200.00000	-0.00000	0.00000	0.00000
-5131.78999	3681.12956	137.00000	6219.91474	2.56770	0.00000	0.30000	6220.00000	-0.00000	0.00000	0.00000
-5148.17303	3692.60109	137.00000	6239.91446	2.67241	0.00000	0.30000	6240.00000	0.00000	0.00000	0.00000
-5164.55607	3704.07262	137.00000	6259.91419	2.77713	0.00000	0.30000	6260.00000	0.00000	0.00000	0.00000
-5180.93911	3715.54415	137.00000	6279.91392	2.88185	0.00000	0.30000	6280.00000	0.00000	0.00000	0.00000
-5197.32215	3727.01568	137.00000	6299.91364	2.98657	0.00000	0.30000	6300.00000	-0.00000	0.00000	0.00000
-5213.70519	3738.48721	137.00000	6319.91337	3.09129	0.00000	0.30000	6320.00000	0.00000	0.00000	0.00000
-5230.08823	3749.95873	137.00000	6339.91309	3.19601	0.00000	0.30000	6340.00000	-0.00000	0.00000	0.00000
-5246.47127	3761.43026	137.00000	6359.91282	3.30073	0.00000	0.30000	6360.00000	0.00000	0.00000	0.00000
-5262.85431	3772.90179	137.00000	6379.91254	3.40545	0.00000	0.30000	6380.00000	0.00000	0.00000	0.00000
-5279.23735	3784.37332	137.00000	6399.91227	3.51017	0.00000	0.30000	6400.00000	0.00000	0.00000	0.00000
-5295.62040	3795.84485	137.00000	6419.91200	3.61489	0.00000	0.30000	6420.00000	-0.00000	0.00000	0.00000
-5312.00344	3807.31638	137.00000	6439.91172	3.71961	0.00000	0.30000	6440.00000	0.00000	0.00000	0.00000
-5328.38648	3818.78791	137.00000	6459.91145	3.82433	0.00000	0.30000	6460.00000	0.00000	0.00000	0.00000
-5344.76952	3830.25944	137.00000	6479.91117	3.92905	0.00000	0.30000	6480.00000	-0.00000	0.00000	0.00000
-5361.15256	3841.73096	137.00000	6499.91090	4.03376	0.00000	0.30000	6500.00000	0.00000	0.00000	0.00000
-5377.53560	3853.20249	137.00000	6519.91063	4.13848	0.00000	0.30000	6520.00000	-0.00000	0.00000	0.00000
-5393.91864	3864.67402	137.00000	6539.91035	4.24320	0.00000	0.30000	6540.00000	0.00000	0.00000	0.00000
-5410.30168	3876.14555	137.00000	6559.91008	4.34792	0.00000	0.30000	6560.00000	-0.00000	0.00000	0.00000
-5426.68472	3887.61708	137.00000	6579.90980	4.45264	0.00000	0.30000	6580.00000	-0.00000	0.00000	0.00000
-5443.06776	3899.08861	137.00000	6599.90953	4.55736	0.00000	0.30000	6600.00000	-0.00000	0.00000	0.00000
-5459.45080	3910.56014	137.00000	6619.90925	4.66208	0.00000	0.30000	6620.00000	-0.00000	0.00000	0.00000
-5475.83385	3922.03167	137.00000	6639.90898	4.76680	0.00000	0.30000	6640.00000	-0.00000	0.00000	0.00000
-5492.21689	3933.50319	137.00000	6659.90871	4.87152	0.00000	0.30000	6660.00000	0.00000	0.00000	0.00000
-5508.59993	3944.97472	137.00000	6679.90843	4.97624	0.00000	0.30000	6680.00000	0.00000	0.00000	0.00000
-5524.98297	3956.44625	137.00000	6699.90816	5.08096	0.00000	0.30000	6700.00000	-0.00000	0.00000	0.00000
-5541.36601	3967.91778	137.00000	6719.90788	5.18568	0.00000	0.30000	6720.00000	0.00000	0.00000	0.00000
-5557.74905	3979.38931	137.00000	6739.90761	5.29040	0.00000	0.30000	6740.00000	-0.00000	0.00000	0.00000
-5574.13209	3990.86084	137.00000	6759.90734	5.39512	0.00000	0.30000	6760.00000	0.00000	0.00000	0.00000
-5590.51513	4002.33237	137.00000	6779.90706	5.49983	0.00000	0.30000	6780.00000	0.00000	0.00000	0.00000
-5606.89817	4013.80389	137.00000	6799.90679	5.60455	0.00000	0.30000	6800.00000	0.00000	0.00000	0.00000
-5623.28121	4025.27542	137.00000	6819.90651	5.70927	0.00000	0.30000	6820.00000	-0.00000	0.00000	0.00000
-5639.66425	4036.74695	137.00000	6839.90624	5.81399	0.00000	0.30000	6840.00000	0.00000	0.00000	0.00000
-5656.04730	4048.21848	137.00000	6859.90596	5.91871	0.00000	0.30000	6860.00000	-0.00000	0.00000	0.00000
-5672.43034	4059.69001	137.00000	6879.90569	6.02343	0.00000	0.30000	6880.00000	-0.00000	0.00000	0.00000
-5688.81338	4071.16154	137.00000	6899.90542	6.12815	0.00000	0.30000	6900.00000	0.00000	0.00000	0.00000
-5705.19642	4082.63307	137.00000	6919.90514	6.23287	0.00000	0.30000	6920.00000	-0.00000	0.00000	0.00000
-5721.57946	4094.10460	137.00000	6939.90487	6.33759	0.00000	0.30000	6940.00000	0.00000	0.00000	0.00000
-5737.96250	4105.57612	137.00000	6959.90459	6.44231	0.00000	0.30000	6960.00000	-0.00000	0.00000	0.00000
-5754.34554	4117.04765	137.00000	6979.90432	6.54703	0.00000	0.30000	6980.00000	-0.00000	0.00000	0.00000
-5770.72858	4128.51918	137.00000	6999.90405	6.65175	0.00000	0.30000	7000.00000	-0.00000	0.00000	0.00000
-5787.11162	4139.99071	137.00000	7019.90377	6.75647	0.00000	0.30000	7020.00000	-0.00000	0.00000	0.00000
-5803.49466	4151.46224	137.00000	7039.90350	6.86119	0.00000	0.30000	7040.00000	-0.00000	0.00000	0.00000
-5819.87770	4162.93377	137.00000	7059.90322	6.96590	0.00000	0.30000	7060.00000	0.00000	0.00000	0.00000
-5836.26074	4174.40530	137.00000	7079.90295	7.07062	0.00000	0.30000	7080.00000	-0.00000	0.00000	0.00000
-5852.64379	4185.87683	137.00000	7099.90267	7.17534	0.00000	0.30000	7100.00000	-0.00000	0.00000	0.00000
-5869.02683	4197.34835	137.00000	7119.90240	7.28006	0.00000	0.30000	7120.00000	-0.00000	0.00000	0.00000
-5885.40987	4208.81988	137.00000	7139.90213	7.38478	0.00000	0.30000	7140.00000	-0.00000	0.00000	0.00000
-5901.79291	4220.29141	137.00000	7159.90185	7.48950	0.00000	0.30000	7160.00000	0.00000	0.00000	0.00000
-5918.17595	4231.76294	137.00000	7179.90158	7.59422	0.00000	0.30000	7180.00000	0.00000	0.00000	0.00000
-5934.55899	4243.23447	137.00000	7199.90130	7.69894	0.00000	0.30000	7200.00000	0.00000	0.00000	0.00000
-5950.94203	4254.70600	137.00000	7219.90103	7.80366	0.00000	0.30000	7220.00000	-0.00000	0.00000	0.00000
-5967.32507	4266.17753	137.00000	7239.90076	7.90838	0.00000	0.30000	7240.00000	0.00000	0.00000	0.00000
-5983.70811	4277.64906	137.00000	7259.90048	8.01310	0.00000	0.30000	7260.00000	-0.00000	0.00000	0.00000
-6000.09115	4289.12058	137.00000	7279.90021	8.11782	0.00000	0.30000	7280.00000	-0.00000	0.00000	0.00000
-6016.47419	4300.59211	137.00000	7299.89993	8.22254	0.00000	0.30000	7300.00000	-0.00000	0.00000	0.00000
-6032.85724	4312.06364	137.00000	7319.89966	8.32726	0.00000	0.30000	7320.00000	-0.00000	0.00000	0.00000
-6049.24028	4323.53517	137.00000	7339.89939	8.43197	0.00000	0.30000	7340.00000	-0.00000	0.00000	0.00000
-6065.62332	4335.00670	137.00000	7359.89911	8.53669	0.00000	0.30000	7360.00000	-0.00000	0.00000	0.00000
-6082.00636	4346.47823	137.00000	7379.89884	8.64141	0.00000	0.30000	7380.00000	0.00000	0.00000	0.00000
-6098.38940	4357.94976	137.00000	7399.89856	8.74613	0.00000	0.30000	7400.00000	0.00000	0.00000	0.00000
-6114.77244	4369.42129	137.00000	7419.89829	8.85085	0.00000	0.30000	7420.00000	0.00000	0.00000	0.00000
-6131.15548	4380.89281	137.00000	7439.89801	8.95557	0.00000	0.30000	7440.00000	-0.00000	0.00000	0.00000
-6147.53852	4392.36434	137.00000	7459.89774	9.06029	0.00000	0.30000	7460.00000	0.00000	0.00000	0.00000
-6163.92156	4403.83587	137.00000	7479.89747	9.16501	0.00000	0.30000	7480.00000	-0.00000	0.00000	0.00000
-6180.30460	4415.30740	137.00000	7499.89719	9.26973	0.00000	0.30000	7500.00000	-0.00000	0.00000	0.00000
-6196.68764	4426.77893	137.00000	7519.89692	9.37445	0.00000	0.30000	7520.00000	-0.00000	0.00000	0.00000
-6213.07069	4438.25046	137.00000	7539.89664	9.47917	0.00000	0.30000	7540.00000	0.00000	0.00000	0.00000
-6229.45373	4449.72199	137.00000	7559.89637	9.58389	0.00000	0.30000	7560.00000	-0.00000	0.00000	0.00000
-6245.83677	4461.19352	137.00000	7579.89610	9.68861	0.00000	0.30000	7580.00000	-0.00000	0.00000	0.00000
-6262.21981	4472.66504	137.00000	7599.89582	9.79333	0.00000	0.30000	7600.00000	0.00000	0.00000	0.00000
-6278.60285	4484.13657	137.00000	7619.89555	9.89804	0.00000	0.30000	7620.00000	-0.00000	0.00000	0.00000
-6294.98589	4495.60810	137.00000	7639.89527	10.00276	0.00000	0.30000	7640.00000	0.00000	0.00000	0.00000
-6311.36893	4507.07963	137.00000	7659.89500	10.10748	0.00000	0.30000	7660.00000	0.00000	0.00000	0.00000
-6327.75197	4518.55116	137.00000	7679.89472	10.21220	0.00000	0.30000	7680.00000	0.00000	0.00000	0.00000
-6344.13501	4530.02269	137.00000	7699.89445	10.31692	0.00000	0.30000	7700.00000	0.00000	0.00000	0.00000
-6360.51805	4541.49422	137.00000	7719.89418	10.42164	0.00000	0.30000	7720.00000	0.00000	0.00000	0.00000
-6376.90109	4552.96575	137.00000	7739.89390	10.52636	0.00000	0.30000	7740.00000	-0.00000	0.00000	0.00000
-6393.28413	4564.43727	137.00000	7759.89363	10.63108	0.00000	0.30000	7760.00000	0.00000	0.00000	0.00000
-6409.66718	4575.90880	137.00000	7779.89335	10.73580	0.00000	0.30000	7780.00000	-0.00000	0.00000	0.00000
-6426.05022	4587.38033	137.00000	7799.89308	10.84052	0.00000	0.30000	7800.00000	-0.00000	0.00000	0.00000
-6442.43326	4598.85186	137.00000	7819.89281	10.94524	0.00000	0.30000	7820.00000	-0.00000	0.00000	0.00000
-6458.81630	4610.32339	137.00000	7839.89253	11.04996	0.00000	0.30000	7840.00000	-0.00000	0.00000	0.00000
-6475.19934	4621.79492	137.00000	7859.89226	11.15468	0.00000	0.30000	7860.00000	-0.00000	0.00000	0.00000
-6491.58238	4633.26645	137.00000	7879.89198	11.25939	0.00000	0.30000	7880.00000	-0.00000	0.00000	0.00000
-6507.96542	4644.73797	137.00000	7899.89171	11.36411	0.00000	0.30000	7900.00000	0.00000	0.00000	0.00000
-6524.34846	4656.20950	137.00000	7919.89143	11.46883	0.00000	0.30000	7920.00000	0.00000	0.00000	0.00000
-6540.73150	4667.68103	137.00000	7939.89116	11.57355	0.00000	0.30000	7940.00000	0.00000	0.00000	0.00000
-6557.11454	4679.15256	137.00000	7959.89089	11.67827	0.00000	0.30000	7960.00000	-0.00000	0.00000	0.00000
-6573.49758	4690.62409	137.00000	7979.89061	11.78299	0.00000	0.30000	7980.00000	0.00000	0.00000	0.00000
-6589.88063	4702.09562	137.00000	7999.89034	11.88771	0.00000	0.30000	8000.00000	-0.00000	0.00000	0.00000
-6606.26367	4713.56715	137.00000	8019.89006	11.99243	0.00000	0.30000	8020.00000	-0.00000	0.00000	0.00000
-6622.64671	4725.03868	137.00000	8039.88979	12.09715	0.00000	0.30000	8040.00000	-0.00000	0.00000	0.00000
-6639.02975	4736.51020	137.00000	8059.88952	12.20187	0.00000	0.30000	8060.00000	-0.00000	0.00000	0.00000
-6655.41279	4747.98173	137.00000	8079.88924	12.30659	0.00000	0.30000	8080.00000	-0.00000	0.00000	0.00000
-6671.79583	4759.45326	137.00000	8099.88897	12.41131	0.00000	0.30000	8100.00000	-0.00000	0.00000	0.00000
-6688.17887	4770.92479	137.00000	8119.88869	12.51603	0.00000	0.30000	8120.00000	0.00000	0.00000	0.00000
-6704.56191	4782.39632	137.00000	8139.88842	12.62075	0.00000	0.30000	8140.00000	-0.00000	0.00000	0.00000
-6720.94495	4793.86785	137.00000	8159.88814	12.72546	0.00000	0.30000	8160.00000	-0.00000	0.00000	0.00000
-6737.32799	4805.33938	137.00000	8179.88787	12.83018	0.00000	0.30000	8180.00000	0.00000	0.00000	0.00000
-6753.71103	4816.81091	137.00000	8199.88760	12.93490	0.00000	0.30000	8200.00000	0.00000	0.00000	0.00000
-6770.09408	4828.28243	137.00000	8219.88732	13.03962	0.00000	0.30000	8220.00000	0.00000	0.00000	0.00000
-6786.47712	4839.75396	137.00000	8239.88705	13.14434	0.00000	0.30000	8240.00000	0.00000	0.00000	0.00000
-6802.86016	4851.22549	137.00000	8259.88677	13.24906	0.00000	0.30000	8260.00000	-0.00000	0.00000	0.00000
-6819.24320	4862.69702	137.00000	8279.88650	13.35378	0.00000	0.30000	8280.00000	0.00000	0.00000	0.00000
-6835.62624	4874.16855	137.00000	8299.88623	13.45850	0.00000	0.30000	8300.00000	0.00000	0.00000	0.00000
-6852.00928	4885.64008	137.00000	8319.88595	13.56322	0.00000	0.30000	8320.00000	-0.00000	0.00000	0.00000
-6868.39232	4897.11161	137.00000	8339.88568	13.66794	0.00000	0.30000	8340.00000	0.00000	0.00000	0.00000
-6884.77536	4908.58314	137.00000	8359.88540	13.77266	0.00000	0.30000	8360.00000	-0.00000	0.00000	0.00000
-6901.15840	4920.05466	137.00000	8379.88513	13.87738	0.00000	0.30000	8380.00000	-0.00000	0.00000	0.00000
-6917.54144	4931.52619	137.00000	8399.88485	13.98210	0.00000	0.30000	8400.00000	-0.00000	0.00000	0.00000
-6933.92448	4942.99772	137.00000	8419.88458	14.08682	0.00000	0.30000	8420.00000	-0.00000	0.00000	0.00000
-6950.30753	4954.46925	137.00000	8439.88431	14.19153	0.00000	0.30000	8440.00000	0.00000	0.00000	0.00000
-6966.69057	4965.94078	137.00000	8459.88403	14.29625	0.00000	0.30000	8460.00000	0.00000	0.00000	0.00000
-6983.07361	4977.41231	137.00000	8479.88376	14.40097	0.00000	0.30000	8480.00000	-0.00000	0.00000	0.00000
-6999.45665	4988.88384	137.00000	8499.88348	14.50569	0.00000	0.30000	8500.00000	0.00000	0.00000	0.00000
-7015.83969	5000.35537	137.00000	8519.88321	14.61041	0.00000	0.30000	8520.00000	0.00000	0.00000	0.00000
-7032.22273	5011.82689	137.00000	8539.88294	14.71513	0.00000	0.30000	8540.00000	-0.00000	0.00000	0.00000
-7048.60577	5023.29842	137.00000	8559.88266	14.81985	0.00000	0.30000	8560.00000	0.00000	0.00000	0.00000
-7064.98881	5034.76995	137.00000	8579.88239	14.92457	0.00000	0.30000	8580.00000	-0.00000	0.00000	0.00000
-7081.37185	5046.24148	137.00000	8599.88211	15.02929	0.00000	0.30000	8600.00000	-0.00000	0.00000	0.00000
-7097.75489	5057.71301	137.00000	8619.88184	15.13401	0.00000	0.30000	8620.00000	-0.00000	0.00000	0.00000
