# x_tcs	y_tcs	z_tcs	x_w2	y_w2	z_w2	x_iscs	y_iscs	z_iscs
-87869.13095	62444.94181	137.00000	107702.08574	-146.38512	0.00000	107700.00000	-680.30775	0.00000
-87950.72710	62502.75510	137.00000	107802.08728	-146.41777	0.00000	107800.00000	-680.86400	0.00000
-88032.32354	62560.56799	137.00000	107902.08882	-146.44991	0.00000	107900.00000	-681.41975	0.00000
-88113.92026	62618.38047	137.00000	108002.09036	-146.48156	0.00000	108000.00000	-681.97500	0.00000
-88195.51728	62676.19254	137.00000	108102.09189	-146.51270	0.00000	108100.00000	-682.52975	0.00000
-88277.11458	62734.00420	137.00000	108202.09342	-146.54335	0.00000	108200.00000	-683.08400	0.00000
-88358.71216	62791.81544	137.00000	108302.09495	-146.57350	0.00000	108300.00000	-683.63775	0.00000
-88440.31004	62849.62628	137.00000	108402.09648	-146.60314	0.00000	108400.00000	-684.19100	0.00000
-88521.90820	62907.43671	137.00000	108502.09800	-146.63229	0.00000	108500.00000	-684.74375	0.00000
-88603.50664	62965.24673	137.00000	108602.09952	-146.66093	0.00000	108600.00000	-685.29600	0.00000
-88685.10538	63023.05635	137.00000	108702.10104	-146.68908	0.00000	108700.00000	-685.84775	0.00000
-88766.70440	63080.86555	137.00000	108802.10256	-146.71673	0.00000	108800.00000	-686.39900	0.00000
-88848.30370	63138.67434	137.00000	108902.10407	-146.74387	0.00000	108900.00000	-686.94975	0.00000
-88929.90330	63196.48272	137.00000	109002.10558	-146.77052	0.00000	109000.00000	-687.50000	0.00000
-89011.50318	63254.29069	137.00000	109102.10709	-146.79666	0.00000	109100.00000	-688.04975	0.00000
-89093.10335	63312.09826	137.00000	109202.10859	-146.82231	0.00000	109200.00000	-688.59900	0.00000
-89174.70380	63369.90541	137.00000	109302.11010	-146.84746	0.00000	109300.00000	-689.14775	0.00000
-89256.30454	63427.71215	137.00000	109402.11160	-146.87210	0.00000	109400.00000	-689.69600	0.00000
-89337.90557	63485.51849	137.00000	109502.11309	-146.89625	0.00000	109500.00000	-690.24375	0.00000
-89419.50689	63543.32441	137.00000	109602.11459	-146.91989	0.00000	109600.00000	-690.79100	0.00000
-89501.10849	63601.12993	137.00000	109702.11608	-146.94304	0.00000	109700.00000	-691.33775	0.00000
-89582.71038	63658.93503	137.00000	109802.11757	-146.96569	0.00000	109800.00000	-691.88400	0.00000
-89664.31255	63716.73973	137.00000	109902.11906	-146.98783	0.00000	109900.00000	-692.42975	0.00000
-89745.91501	63774.54401	137.00000	110002.12054	-147.00948	0.00000	110000.00000	-692.97500	0.00000
-89827.51776	63832.34789	137.00000	110102.12202	-147.03063	0.00000	110100.00000	-693.51975	0.00000
-89909.12080	63890.15136	137.00000	110202.12350	-147.05127	0.00000	110200.00000	-694.06400	0.00000
-89990.72412	63947.95442	137.00000	110302.12498	-147.07142	0.00000	110300.00000	-694.60775	0.00000
-90072.32773	64005.75706	137.00000	110402.12645	-147.09106	0.00000	110400.00000	-695.15100	0.00000
-90153.93162	64063.55930	137.00000	110502.12792	-147.11021	0.00000	110500.00000	-695.69375	0.00000
-90235.53581	64121.36113	137.00000	110602.12939	-147.12886	0.00000	110600.00000	-696.23600	0.00000
-90317.14028	64179.16255	137.00000	110702.13085	-147.14700	0.00000	110700.00000	-696.77775	0.00000
-90398.74503	64236.96356	137.00000	110802.13232	-147.16465	0.00000	110800.00000	-697.31900	0.00000
-90480.35007	64294.76416	137.00000	110902.13378	-147.18180	0.00000	110900.00000	-697.85975	0.00000
-90561.95540	64352.56435	137.00000	111002.13524	-147.19844	0.00000	111000.00000	-698.40000	0.00000
-90643.56102	64410.36413	137.00000	111102.13669	-147.21459	0.00000	111100.00000	-698.93975	0.00000
-90725.16692	64468.16350	137.00000	111202.13814	-147.23023	0.00000	111200.00000	-699.47900	0.00000
-90806.77311	64525.96246	137.00000	111302.13959	-147.24538	0.00000	111300.00000	-700.01775	0.00000
-90888.37959	64583.76102	137.00000	111402.14104	-147.26003	0.00000	111400.00000	-700.55600	0.00000
-90969.98635	64641.55916	137.00000	111502.14249	-147.27417	0.00000	111500.00000	-701.09375	0.00000
-91051.59341	64699.35689	137.00000	111602.14393	-147.28782	0.00000	111600.00000	-701.63100	0.00000
-91133.20074	64757.15422	137.00000	111702.14537	-147.30096	0.00000	111700.00000	-702.16775	0.00000
-91214.80837	64814.95113	137.00000	111802.14681	-147.31361	0.00000	111800.00000	-702.70400	0.00000
-91296.41628	64872.74763	137.00000	111902.14824	-147.32576	0.00000	111900.00000	-703.23975	0.00000
-91378.02448	64930.54373	137.00000	112002.14967	-147.33740	0.00000	112000.00000	-703.77500	0.00000
-91459.63296	64988.33941	137.00000	112102.15110	-147.34855	0.00000	112100.00000	-704.30975	0.00000
-91541.24173	65046.13469	137.00000	112202.15253	-147.35920	0.00000	112200.00000	-704.84400	0.00000
-91622.85079	65103.92956	137.00000	112302.15395	-147.36934	0.00000	112300.00000	-705.37775	0.00000
-91704.46013	65161.72401	137.00000	112402.15537	-147.37899	0.00000	112400.00000	-705.91100	0.00000
-91786.06977	65219.51806	137.00000	112502.15679	-147.38814	0.00000	112500.00000	-706.44375	0.00000
-91867.67968	65277.31170	137.00000	112602.15821	-147.39678	0.00000	112600.00000	-706.97600	0.00000
-91949.28989	65335.10492	137.00000	112702.15962	-147.40493	0.00000	112700.00000	-707.50775	0.00000
-92030.90038	65392.89774	137.00000	112802.16103	-147.41257	0.00000	112800.00000	-708.03900	0.00000
-92112.51116	65450.69015	137.00000	112902.16244	-147.41972	0.00000	112900.00000	-708.56975	0.00000
-92194.12222	65508.48215	137.00000	113002.16385	-147.42637	0.00000	113000.00000	-709.10000	0.00000
-92275.73358	65566.27374	137.00000	113102.16525	-147.43251	0.00000	113100.00000	-709.62975	0.00000
-92357.34522	65624.06492	137.00000	113202.16665	-147.43816	0.00000	113200.00000	-710.15900	0.00000
-92438.95714	65681.85569	137.00000	113302.16805	-147.44331	0.00000	113300.00000	-710.68775	0.00000
-92520.56935	65739.64605	137.00000	113402.16944	-147.44795	0.00000	113400.00000	-711.21600	0.00000
-92602.18185	65797.43600	137.00000	113502.17083	-147.45210	0.00000	113500.00000	-711.74375	0.00000
-92683.79464	65855.22554	137.00000	113602.17222	-147.45575	0.00000	113600.00000	-712.27100	0.00000
-92765.40771	65913.01467	137.00000	113702.17361	-147.45889	0.00000	113700.00000	-712.79775	0.00000
-92847.02107	65970.80340	137.00000	113802.17500	-147.46154	0.00000	113800.00000	-713.32400	0.00000
-92928.63472	66028.59171	137.00000	113902.17638	-147.46368	0.00000	113900.00000	-713.84975	0.00000
-93010.24865	66086.37961	137.00000	114002.17776	-147.46533	0.00000	114000.00000	-714.37500	0.00000
-93091.86287	66144.16711	137.00000	114102.17913	-147.46648	0.00000	114100.00000	-714.89975	0.00000
-93173.47738	66201.95419	137.00000	114202.18051	-147.46712	0.00000	114200.00000	-715.42400	0.00000
-93255.09217	66259.74087	137.00000	114302.18188	-147.46727	0.00000	114300.00000	-715.94775	0.00000
-93336.70726	66317.52713	137.00000	114402.18325	-147.46692	0.00000	114400.00000	-716.47100	0.00000
-93418.32262	66375.31299	137.00000	114502.18462	-147.46606	0.00000	114500.00000	-716.99375	0.00000
-93499.93828	66433.09843	137.00000	114602.18598	-147.46471	0.00000	114600.00000	-717.51600	0.00000
-93581.55422	66490.88347	137.00000	114702.18734	-147.46286	0.00000	114700.00000	-718.03775	0.00000
-93663.17045	66548.66809	137.00000	114802.18870	-147.46050	0.00000	114800.00000	-718.55900	0.00000
-93744.78696	66606.45231	137.00000	114902.19005	-147.45765	0.00000	114900.00000	-719.07975	0.00000
-93826.40376	66664.23612	137.00000	115002.19141	-147.45430	0.00000	115000.00000	-719.60000	0.00000
-93908.02085	66722.01952	137.00000	115102.19276	-147.45044	0.00000	115100.00000	-720.11975	0.00000
-93989.63822	66779.80251	137.00000	115202.19411	-147.44609	0.00000	115200.00000	-720.63900	0.00000
-94071.25589	66837.58508	137.00000	115302.19545	-147.44123	0.00000	115300.00000	-721.15775	0.00000
-94152.87383	66895.36725	137.00000	115402.19679	-147.43588	0.00000	115400.00000	-721.67600	0.00000
-94234.49207	66953.14901	137.00000	115502.19813	-147.43003	0.00000	115500.00000	-722.19375	0.00000
-94316.11059	67010.93036	137.00000	115602.19947	-147.42367	0.00000	115600.00000	-722.71100	0.00000
-94397.72940	67068.71130	137.00000	115702.20081	-147.41682	0.00000	115700.00000	-723.22775	0.00000
-94479.34850	67126.49183	137.00000	115802.20214	-147.40947	0.00000	115800.00000	-723.74400	0.00000
-94560.96788	67184.27196	137.00000	115902.20347	-147.40161	0.00000	115900.00000	-724.25975	0.00000
-94642.58755	67242.05167	137.00000	116002.20480	-147.39326	0.00000	116000.00000	-724.77500	0.00000
-94724.20750	67299.83097	137.00000	116102.20612	-147.38441	0.00000	116100.00000	-725.28975	0.00000
-94805.82775	67357.60986	137.00000	116202.20744	-147.37505	0.00000	116200.00000	-725.80400	0.00000
-94887.44828	67415.38835	137.00000	116302.20876	-147.36520	0.00000	116300.00000	-726.31775	0.00000
-94969.06909	67473.16642	137.00000	116402.21008	-147.35485	0.00000	116400.00000	-726.83100	0.00000
-95050.69019	67530.94408	137.00000	116502.21139	-147.34399	0.00000	116500.00000	-727.34375	0.00000
-95132.31158	67588.72134	137.00000	116602.21270	-147.33264	0.00000	116600.00000	-727.85600	0.00000
-95213.93326	67646.49818	137.00000	116702.21401	-147.32079	0.00000	116700.00000	-728.36775	0.00000
-95295.55522	67704.27462	137.00000	116802.21532	-147.30843	0.00000	116800.00000	-728.87900	0.00000
-95377.17748	67762.05064	137.00000	116902.21662	-147.29558	0.00000	116900.00000	-729.38975	0.00000
-95458.80001	67819.82626	137.00000	117002.21792	-147.28223	0.00000	117000.00000	-729.90000	0.00000
-95540.42284	67877.60146	137.00000	117102.21922	-147.26837	0.00000	117100.00000	-730.40975	0.00000
-95622.04595	67935.37626	137.00000	117202.22052	-147.25402	0.00000	117200.00000	-730.91900	0.00000
-95703.66934	67993.15065	137.00000	117302.22181	-147.23917	0.00000	117300.00000	-731.42775	0.00000
-95785.29303	68050.92463	137.00000	117402.22310	-147.22381	0.00000	117400.00000	-731.93600	0.00000
-95866.91700	68108.69819	137.00000	117502.22439	-147.20796	0.00000	117500.00000	-732.44375	0.00000
-95948.54126	68166.47135	137.00000	117602.22567	-147.19161	0.00000	117600.00000	-732.95100	0.00000
-96030.16580	68224.24410	137.00000	117702.22696	-147.17475	0.00000	117700.00000	-733.45775	0.00000
-96111.79063	68282.01644	137.00000	117802.22824	-147.15740	0.00000	117800.00000	-733.96400	0.00000
-96193.41575	68339.78837	137.00000	117902.22951	-147.13955	0.00000	117900.00000	-734.46975	0.00000
-96275.04116	68397.55989	137.00000	118002.23079	-147.12119	0.00000	118000.00000	-734.97500	0.00000
-96356.66685	68455.33100	137.00000	118102.23206	-147.10234	0.00000	118100.00000	-735.47975	0.00000
-96438.29283	68513.10170	137.00000	118202.23333	-147.08299	0.00000	118200.00000	-735.98400	0.00000
-96519.91909	68570.87199	137.00000	118302.23460	-147.06313	0.00000	118300.00000	-736.48775	0.00000
-96601.54564	68628.64188	137.00000	118402.23586	-147.04278	0.00000	118400.00000	-736.99100	0.00000
-96683.17248	68686.41135	137.00000	118502.23712	-147.02193	0.00000	118500.00000	-737.49375	0.00000
-96764.79961	68744.18041	137.00000	118602.23838	-147.00057	0.00000	118600.00000	-737.99600	0.00000
-96846.42702	68801.94906	137.00000	118702.23964	-146.97872	0.00000	118700.00000	-738.49775	0.00000
-96928.05472	68859.71731	137.00000	118802.24089	-146.95637	0.00000	118800.00000	-738.99900	0.00000
-97009.68271	68917.48514	137.00000	118902.24214	-146.93351	0.00000	118900.00000	-739.49975	0.00000
-97091.31098	68975.25257	137.00000	119002.24339	-146.91016	0.00000	119000.00000	-740.00000	0.00000
-97172.93954	69033.01958	137.00000	119102.24464	-146.88631	0.00000	119100.00000	-740.49975	0.00000
-97254.56838	69090.78619	137.00000	119202.24588	-146.86195	0.00000	119200.00000	-740.99900	0.00000
-97336.19752	69148.55238	137.00000	119302.24712	-146.83710	0.00000	119300.00000	-741.49775	0.00000
-97417.82694	69206.31817	137.00000	119402.24836	-146.81175	0.00000	119400.00000	-741.99600	0.00000
-97499.45664	69264.08354	137.00000	119502.24959	-146.78589	0.00000	119500.00000	-742.49375	0.00000
-97581.08664	69321.84851	137.00000	119602.25083	-146.75954	0.00000	119600.00000	-742.99100	0.00000
-97662.71692	69379.61307	137.00000	119702.25206	-146.73269	0.00000	119700.00000	-743.48775	0.00000
-97744.34749	69437.37722	137.00000	119802.25328	-146.70533	0.00000	119800.00000	-743.98400	0.00000
-97825.97834	69495.14096	137.00000	119902.25451	-146.67748	0.00000	119900.00000	-744.47975	0.00000
-97907.60948	69552.90428	137.00000	120002.25573	-146.64913	0.00000	120000.00000	-744.97500	0.00000
-97989.24091	69610.66720	137.00000	120102.25695	-146.62028	0.00000	120100.00000	-745.46975	0.00000
-98070.87262	69668.42971	137.00000	120202.25817	-146.59092	0.00000	120200.00000	-745.96400	0.00000
-98152.50462	69726.19181	137.00000	120302.25938	-146.56107	0.00000	120300.00000	-746.45775	0.00000
-98234.13691	69783.95350	137.00000	120402.26060	-146.53072	0.00000	120400.00000	-746.95100	0.00000
-98315.76949	69841.71478	137.00000	120502.26180	-146.49986	0.00000	120500.00000	-747.44375	0.00000
-98397.40235	69899.47566	137.00000	120602.26301	-146.46851	0.00000	120600.00000	-747.93600	0.00000
-98479.03550	69957.23612	137.00000	120702.26421	-146.43666	0.00000	120700.00000	-748.42775	0.00000
-98560.66893	70014.99617	137.00000	120802.26542	-146.40430	0.00000	120800.00000	-748.91900	0.00000
-98642.30265	70072.75581	137.00000	120902.26662	-146.37145	0.00000	120900.00000	-749.40975	0.00000
-98723.93666	70130.51504	137.00000	121002.26781	-146.33810	0.00000	121000.00000	-749.90000	0.00000
-98805.57096	70188.27387	137.00000	121102.26900	-146.30424	0.00000	121100.00000	-750.38975	0.00000
-98887.20554	70246.03228	137.00000	121202.27020	-146.26989	0.00000	121200.00000	-750.87900	0.00000
-98968.84041	70303.79029	137.00000	121302.27138	-146.23504	0.00000	121300.00000	-751.36775	0.00000
-99050.47556	70361.54788	137.00000	121402.27257	-146.19968	0.00000	121400.00000	-751.85600	0.00000
-99132.11101	70419.30507	137.00000	121502.27375	-146.16383	0.00000	121500.00000	-752.34375	0.00000
-99213.74673	70477.06184	137.00000	121602.27493	-146.12748	0.00000	121600.00000	-752.83100	0.00000
-99295.38275	70534.81821	137.00000	121702.27611	-146.09063	0.00000	121700.00000	-753.31775	0.00000
-99377.01905	70592.57416	137.00000	121802.27729	-146.05327	0.00000	121800.00000	-753.80400	0.00000
-99458.65564	70650.32971	137.00000	121902.27846	-146.01542	0.00000	121900.00000	-754.28975	0.00000
-99540.29252	70708.08485	137.00000	122002.27963	-145.97707	0.00000	122000.00000	-754.77500	0.00000
-99621.92968	70765.83957	137.00000	122102.28080	-145.93821	0.00000	122100.00000	-755.25975	0.00000
-99703.56713	70823.59389	137.00000	122202.28196	-145.89886	0.00000	122200.00000	-755.74400	0.00000
-99785.20487	70881.34780	137.00000	122302.28312	-145.85901	0.00000	122300.00000	-756.22775	0.00000
-99866.84289	70939.10130	137.00000	122402.28428	-145.81865	0.00000	122400.00000	-756.71100	0.00000
-99948.48120	70996.85439	137.00000	122502.28544	-145.77780	0.00000	122500.00000	-757.19375	0.00000
-100030.11980	71054.60707	137.00000	122602.28659	-145.73645	0.00000	122600.00000	-757.67600	0.00000
-100111.75869	71112.35934	137.00000	122702.28775	-145.69460	0.00000	122700.00000	-758.15775	0.00000
-100193.39786	71170.11120	137.00000	122802.28889	-145.65224	0.00000	122800.00000	-758.63900	0.00000
-100275.03731	71227.86265	137.00000	122902.29004	-145.60939	0.00000	122900.00000	-759.11975	0.00000
-100356.67706	71285.61369	137.00000	123002.29118	-145.56604	0.00000	123000.00000	-759.60000	0.00000
-100438.31709	71343.36432	137.00000	123102.29233	-145.52218	0.00000	123100.00000	-760.07975	0.00000
-100519.95741	71401.11455	137.00000	123202.29346	-145.47783	0.00000	123200.00000	-760.55900	0.00000
-100601.59801	71458.86436	137.00000	123302.29460	-145.43298	0.00000	123300.00000	-761.03775	0.00000
-100683.23890	71516.61376	137.00000	123402.29573	-145.38762	0.00000	123400.00000	-761.51600	0.00000
-100764.88008	71574.36276	137.00000	123502.29686	-145.34177	0.00000	123500.00000	-761.99375	0.00000
-100846.52155	71632.11134	137.00000	123602.29799	-145.29542	0.00000	123600.00000	-762.47100	0.00000
-100928.16330	71689.85951	137.00000	123702.29912	-145.24857	0.00000	123700.00000	-762.94775	0.00000
-101009.80534	71747.60728	137.00000	123802.30024	-145.20121	0.00000	123800.00000	-763.42400	0.00000
-101091.44766	71805.35463	137.00000	123902.30136	-145.15336	0.00000	123900.00000	-763.89975	0.00000
-101173.09027	71863.10158	137.00000	124002.30248	-145.10501	0.00000	124000.00000	-764.37500	0.00000
-101254.73317	71920.84812	137.00000	124102.30359	-145.05615	0.00000	124100.00000	-764.84975	0.00000
-101336.37636	71978.59424	137.00000	124202.30471	-145.00680	0.00000	124200.00000	-765.32400	0.00000
-101418.01983	72036.33996	137.00000	124302.30582	-144.95695	0.00000	124300.00000	-765.79775	0.00000
-101499.66359	72094.08527	137.00000	124402.30692	-144.90660	0.00000	124400.00000	-766.27100	0.00000
-101581.30764	72151.83016	137.00000	124502.30803	-144.85574	0.00000	124500.00000	-766.74375	0.00000
-101662.95197	72209.57465	137.00000	124602.30913	-144.80439	0.00000	124600.00000	-767.21600	0.00000
-101744.59659	72267.31873	137.00000	124702.31023	-144.75254	0.00000	124700.00000	-767.68775	0.00000
-101826.24150	72325.06240	137.00000	124802.31133	-144.70018	0.00000	124800.00000	-768.15900	0.00000
-101907.88669	72382.80566	137.00000	124902.31242	-144.64733	0.00000	124900.00000	-768.62975	0.00000
-101989.53217	72440.54851	137.00000	125002.31351	-144.59398	0.00000	125000.00000	-769.10000	0.00000
-102071.17794	72498.29095	137.00000	125102.31460	-144.54013	0.00000	125100.00000	-769.56975	0.00000
-102152.82399	72556.03298	137.00000	125202.31569	-144.48577	0.00000	125200.00000	-770.03900	0.00000
-102234.47033	72613.77460	137.00000	125302.31677	-144.43092	0.00000	125300.00000	-770.50775	0.00000
-102316.11696	72671.51581	137.00000	125402.31785	-144.37557	0.00000	125400.00000	-770.97600	0.00000
-102397.76387	72729.25661	137.00000	125502.31893	-144.31971	0.00000	125500.00000	-771.44375	0.00000
-102479.41107	72786.99701	137.00000	125602.32000	-144.26336	0.00000	125600.00000	-771.91100	0.00000
-102561.05856	72844.73699	137.00000	125702.32108	-144.20651	0.00000	125700.00000	-772.37775	0.00000
-102642.70634	72902.47656	137.00000	125802.32215	-144.14916	0.00000	125800.00000	-772.84400	0.00000
-102724.35440	72960.21573	137.00000	125902.32322	-144.09130	0.00000	125900.00000	-773.30975	0.00000
-102806.00274	73017.95448	137.00000	126002.32428	-144.03295	0.00000	126000.00000	-773.77500	0.00000
-102887.65138	73075.69283	137.00000	126102.32534	-143.97410	0.00000	126100.00000	-774.23975	0.00000
-102969.30030	73133.43076	137.00000	126202.32640	-143.91475	0.00000	126200.00000	-774.70400	0.00000
-103050.94951	73191.16829	137.00000	126302.32746	-143.85489	0.00000	126300.00000	-775.16775	0.00000
-103132.59900	73248.90540	137.00000	126402.32852	-143.79454	0.00000	126400.00000	-775.63100	0.00000
-103214.24879	73306.64211	137.00000	126502.32957	-143.73369	0.00000	126500.00000	-776.09375	0.00000
-103295.89886	73364.37840	137.00000	126602.33062	-143.67233	0.00000	126600.00000	-776.55600	0.00000
-103377.54921	73422.11429	137.00000	126702.33166	-143.61048	0.00000	126700.00000	-777.01775	0.00000
-103459.19985	73479.84977	137.00000	126802.33271	-143.54813	0.00000	126800.00000	-777.47900	0.00000
-103540.85078	73537.58484	137.00000	126902.33375	-143.48528	0.00000	126900.00000	-777.93975	0.00000
-103622.50200	73595.31950	137.00000	127002.33479	-143.42192	0.00000	127000.00000	-778.40000	0.00000
-103704.15350	73653.05374	137.00000	127102.33583	-143.35807	0.00000	127100.00000	-778.85975	0.00000
-103785.80529	73710.78758	137.00000	127202.33686	-143.29372	0.00000	127200.00000	-779.31900	0.00000
-103867.45737	73768.52101	137.00000	127302.33789	-143.22887	0.00000	127300.00000	-779.77775	0.00000
-103949.10973	73826.25403	137.00000	127402.33892	-143.16351	0.00000	127400.00000	-780.23600	0.00000
-104030.76238	73883.98664	137.00000	127502.33995	-143.09766	0.00000	127500.00000	-780.69375	0.00000
-104112.41532	73941.71884	137.00000	127602.34097	-143.03131	0.00000	127600.00000	-781.15100	0.00000
-104194.06854	73999.45064	137.00000	127702.34199	-142.96445	0.00000	127700.00000	-781.60775	0.00000
-104275.72205	74057.18202	137.00000	127802.34301	-142.89710	0.00000	127800.00000	-782.06400	0.00000
-104357.37585	74114.91299	137.00000	127902.34402	-142.82925	0.00000	127900.00000	-782.51975	0.00000
-104439.02993	74172.64355	137.00000	128002.34504	-142.76090	0.00000	128000.00000	-782.97500	0.00000
-104520.68430	74230.37371	137.00000	128102.34605	-142.69204	0.00000	128100.00000	-783.42975	0.00000
-104602.33896	74288.10345	137.00000	128202.34705	-142.62269	0.00000	128200.00000	-783.88400	0.00000
-104683.99390	74345.83278	137.00000	128302.34806	-142.55284	0.00000	128300.00000	-784.33775	0.00000
-104765.64913	74403.56171	137.00000	128402.34906	-142.48249	0.00000	128400.00000	-784.79100	0.00000
-104847.30465	74461.29022	137.00000	128502.35006	-142.41163	0.00000	128500.00000	-785.24375	0.00000
-104928.96046	74519.01833	137.00000	128602.35106	-142.34028	0.00000	128600.00000	-785.69600	0.00000
-105010.61655	74576.74602	137.00000	128702.35205	-142.26843	0.00000	128700.00000	-786.14775	0.00000
-105092.27292	74634.47331	137.00000	128802.35305	-142.19608	0.00000	128800.00000	-786.59900	0.00000
-105173.92959	74692.20019	137.00000	128902.35403	-142.12322	0.00000	128900.00000	-787.04975	0.00000
-105255.58654	74749.92665	137.00000	129002.35502	-142.04987	0.00000	129000.00000	-787.50000	0.00000
-105337.24378	74807.65271	137.00000	129102.35601	-141.97602	0.00000	129100.00000	-787.94975	0.00000
-105418.90130	74865.37836	137.00000	129202.35699	-141.90167	0.00000	129200.00000	-788.39900	0.00000
-105500.55912	74923.10359	137.00000	129302.35797	-141.82681	0.00000	129300.00000	-788.84775	0.00000
-105582.21722	74980.82842	137.00000	129402.35894	-141.75146	0.00000	129400.00000	-789.29600	0.00000
-105663.87560	75038.55284	137.00000	129502.35992	-141.67561	0.00000	129500.00000	-789.74375	0.00000
-105745.53427	75096.27685	137.00000	129602.36089	-141.59926	0.00000	129600.00000	-790.19100	0.00000
-105827.19323	75154.00045	137.00000	129702.36186	-141.52240	0.00000	129700.00000	-790.63775	0.00000
-105908.85248	75211.72364	137.00000	129802.36282	-141.44505	0.00000	129800.00000	-791.08400	0.00000
-105990.51201	75269.44642	137.00000	129902.36378	-141.36720	0.00000	129900.00000	-791.52975	0.00000
-106072.17183	75327.16879	137.00000	130002.36474	-141.28885	0.00000	130000.00000	-791.97500	0.00000
-106153.83194	75384.89076	137.00000	130102.36570	-141.20999	0.00000	130100.00000	-792.41975	0.00000
-106235.49233	75442.61231	137.00000	130202.36666	-141.13064	0.00000	130200.00000	-792.86400	0.00000
-106317.15301	75500.33345	137.00000	130302.36761	-141.05079	0.00000	130300.00000	-793.30775	0.00000
-106398.81398	75558.05418	137.00000	130402.36856	-140.97044	0.00000	130400.00000	-793.75100	0.00000
-106480.47523	75615.77451	137.00000	130502.36951	-140.88958	0.00000	130500.00000	-794.19375	0.00000
-106562.13677	75673.49442	137.00000	130602.37045	-140.80823	0.00000	130600.00000	-794.63600	0.00000
-106643.79860	75731.21392	137.00000	130702.37140	-140.72638	0.00000	130700.00000	-795.07775	0.00000
-106725.46071	75788.93302	137.00000	130802.37233	-140.64403	0.00000	130800.00000	-795.51900	0.00000
-106807.12311	75846.65170	137.00000	130902.37327	-140.56117	0.00000	130900.00000	-795.95975	0.00000
-106888.78580	75904.36998	137.00000	131002.37421	-140.47782	0.00000	131000.00000	-796.40000	0.00000
-106970.44877	75962.08784	137.00000	131102.37514	-140.39397	0.00000	131100.00000	-796.83975	0.00000
-107052.11203	76019.80530	137.00000	131202.37607	-140.30962	0.00000	131200.00000	-797.27900	0.00000
-107133.77558	76077.52235	137.00000	131302.37699	-140.22476	0.00000	131300.00000	-797.71775	0.00000
-107215.43942	76135.23898	137.00000	131402.37792	-140.13941	0.00000	131400.00000	-798.15600	0.00000
-107297.10354	76192.95521	137.00000	131502.37884	-140.05356	0.00000	131500.00000	-798.59375	0.00000
-107378.76795	76250.67103	137.00000	131602.37976	-139.96721	0.00000	131600.00000	-799.03100	0.00000
-107460.43264	76308.38644	137.00000	131702.38067	-139.88035	0.00000	131700.00000	-799.46775	0.00000
-107542.09762	76366.10144	137.00000	131802.38159	-139.79300	0.00000	131800.00000	-799.90400	0.00000
-107623.76289	76423.81602	137.00000	131902.38250	-139.70515	0.00000	131900.00000	-800.33975	0.00000
-107705.42845	76481.53020	137.00000	132002.38341	-139.61680	0.00000	132000.00000	-800.77500	0.00000
-107787.09429	76539.24397	137.00000	132102.38431	-139.52795	0.00000	132100.00000	-801.20975	0.00000
-107868.76042	76596.95733	137.00000	132202.38521	-139.43859	0.00000	132200.00000	-801.64400	0.00000
-107950.42683	76654.67029	137.00000	132302.38611	-139.34874	0.00000	132300.00000	-802.07775	0.00000
-108032.09354	76712.38283	137.00000	132402.38701	-139.25839	0.00000	132400.00000	-802.51100	0.00000
-108113.76052	76770.09496	137.00000	132502.38791	-139.16754	0.00000	132500.00000	-802.94375	0.00000
-108195.42780	76827.80668	137.00000	132602.38880	-139.07618	0.00000	132600.00000	-803.37600	0.00000
-108277.09536	76885.51799	137.00000	132702.38969	-138.98433	0.00000	132700.00000	-803.80775	0.00000
-108358.76321	76943.22890	137.00000	132802.39058	-138.89198	0.00000	132800.00000	-804.23900	0.00000
-108440.43135	77000.93939	137.00000	132902.39146	-138.79913	0.00000	132900.00000	-804.66975	0.00000
-108522.09977	77058.64947	137.00000	133002.39234	-138.70577	0.00000	133000.00000	-805.10000	0.00000
-108603.76848	77116.35915	137.00000	133102.39322	-138.61192	0.00000	133100.00000	-805.52975	0.00000
-108685.43748	77174.06841	137.00000	133202.39410	-138.51757	0.00000	133200.00000	-805.95900	0.00000
-108767.10676	77231.77727	137.00000	133302.39497	-138.42272	0.00000	133300.00000	-806.38775	0.00000
-108848.77633	77289.48571	137.00000	133402.39585	-138.32737	0.00000	133400.00000	-806.81600	0.00000
-108930.44619	77347.19375	137.00000	133502.39671	-138.23151	0.00000	133500.00000	-807.24375	0.00000
-109012.11633	77404.90137	137.00000	133602.39758	-138.13516	0.00000	133600.00000	-807.67100	0.00000
-109093.78677	77462.60859	137.00000	133702.39844	-138.03831	0.00000	133700.00000	-808.09775	0.00000
-109175.45748	77520.31540	137.00000	133802.39931	-137.94096	0.00000	133800.00000	-808.52400	0.00000
-109257.12849	77578.02180	137.00000	133902.40016	-137.84310	0.00000	133900.00000	-808.94975	0.00000
-109338.79978	77635.72778	137.00000	134002.40102	-137.74475	0.00000	134000.00000	-809.37500	0.00000
-109420.47136	77693.43336	137.00000	134102.40187	-137.64590	0.00000	134100.00000	-809.79975	0.00000
-109502.14322	77751.13853	137.00000	134202.40272	-137.54655	0.00000	134200.00000	-810.22400	0.00000
-109583.81537	77808.84329	137.00000	134302.40357	-137.44670	0.00000	134300.00000	-810.64775	0.00000
-109665.48781	77866.54764	137.00000	134402.40442	-137.34634	0.00000	134400.00000	-811.07100	0.00000
